tweet_id,sentiment,content
1753416257,neutral,"hahahaha. im listening to my iTunes library, a bit of Sonia Dada atm, ITs good"
1753416569,neutral,Pizza and gelato at Newport with hubby and boys
1753416608,relief,"I've already done my washing, I have a spring in my step this morning"
1753416785,worry,Bout to hit the sack...got shit to do tomorrow. Happy mothers day MOM!
1753417077,hate,() Shut up and put your money where your mouth is thats what you get for waking up in vegas
1753417233,neutral,"last night after long drive, slept really well, now time for dino's wasstraat"
1753417511,neutral,"Wow, a calm evening"
1753417678,neutral,"Should be drank with sugar and milk, not coffee. You have coffee on my brain."
1753417761,happiness,"One gear, baby!!!"
1753417931,neutral,I met at EPIC - he said you were at SS Coffee... I thought he just meant sitting there drinking a lot of coffee
1753418048,worry,"Sheena Othman Happy Mother's Day to all mothers in the world...... I'm yet to experience the joy of being a m.. 31: Sorry, but you ha ..."
1753418245,hate,Yay...you like CT. People always tryna shit on it when they've never even been there.
1753418373,love,awesome thats what im likewith the song paranoid. its stuck in my head! and i love it lol xxxx
1753418588,relief,Im Drinking Right Now Hot Tea and Honey!... Take care u too
1753418609,love,i love my mummy
1753418725,hate,ur a poopy head
1753418941,love,"- Happy Mother's Day, Ali I hope you have a great day today! Hugs and kisses from The Netherlands xoxox"
1753432458,relief,I'm glad you liked it though
1753432586,neutral,is TATTEDDDDD!!!!!!!!!!!!!
1753432692,neutral,thnx a lot for the recommendation dude
1753433216,happiness,"Ahh that's fun I had work last night, a party after, went to the movies today to see Wolverine. Was a good weekend"
1753433326,happiness,listenin do da beach girl5 on itunes
1753433399,happiness,Is you cat clean again? Hope so ;) Xx
1753433582,love,I think I might fall in love with jihoon in boys over flower.
1753433607,happiness,haha yeah it was
1753433719,relief,finally -- someone recognizes my genius
1753433994,hate,It's agreed if i find out who this girl was I'll punch her from everybody xxx
1753434161,sadness,"2,697 views on my FLickr Account.. Maybe is not much for you... but I'm happy ... YAY"
1753434169,happiness,excellent good to see
1753434507,love,Gossip girl &amp; pizza on the way = thank you to my lil babe
1753434615,neutral,Knighty Knight
1753434766,worry,FOLLOW ME BABY U SAID N DA CHAT U WILL LUV YA GOODNITE
1753434957,neutral,thanks for trying
1753435029,neutral,and to you too!!!!
1753435081,love,aww thanks
1753435378,love,"such lovely weather, i wanna go out!"
1753435494,relief,THANKS!
1753435713,love,just going through some of his tracks in iTunes and buying his awesome tracks I don't have. Loving it
1753435949,love,thank you! It's sunny outside so that's a good start
1753449063,neutral,haha thanks to you that's my new word for the week! MOFO
1753449321,love,at Happy mother's dayyy Deniseee &lt;3
1753449612,happiness,Great !!! Your book looks fantastic ? I want it
1753449765,love,Happy Mothers Day Everybody!!!!!!
1753449844,worry,haha &amp; you can tell your kids how I was the one who hooked youz up lmao
1753450021,relief,How it was slept?
1753450315,relief,when u gonna come show minnesota some love though hun?!
1753450379,hate,loll my dad leavingg and moving to las vegas and myy now ex boyfrienndd is FINALLLY done talking to me and has left me alone
1753450380,happiness,10 Cutest Cat moments video - - enjoy
1753450889,love,"Spending a wonderful Mothers Day with Brad, Mom and Dad. Happy Mothers Day to all Moms"
1753450921,neutral,"on iPhone? Soon they're adding auto-fill on logins, so you won't have to type it all out everytime."
1753451249,relief,"Lunch, yes. A date, nope."
1753451511,relief,"yes I can imagine, I need my morning coffee otherwise I cannot function, have a good and relaxing Sunday"
1753451625,happiness,ohhh beautiful place. You on hols? Go steady on the mead!
1753451907,sadness,can't believe the weekend is over already! Where does the time go? Had a nice day with the fam. today. Mum had a good day too.
1753452188,happiness,Listened to Eyes on Fire and enjoyed it. Thanks
1753452456,love,"Thumbs up to Wolverine, Taco Bell Cheese Roll-ups, and mothers... you're all the best"
1753452832,happiness,Im pleased hun
1753452988,worry,"Indeed plenty of jokes to be had Lying on bed hoping it's going to free up, I'm on Jury service tomorrow..."
1753453007,happiness,"I'm seeing quite a few proto-furries here, now that I think of it."
1753466448,relief,I think that's our first proper contact with each other. It was amazing and brought a few tears to my eyes
1753466536,neutral,"now on pg 237, night"
1753466539,relief,Marking going ok so far A's and B's so far - relieved it looks like I have future programmers in class
1753466703,neutral,studying math ) it brought my brain to explode
1753466709,happiness,finally bought my new house
1753466795,love,Happy Mother's Day!
1753466925,relief,Sleepy time.. happy mothers day all u momz
1753466969,happiness,"Yes, I am"
1753467002,love,happy mother's day
1753467006,relief,phone was acting crazy today so i missed all my tweeties' updates but i fixed it
1753467350,neutral,currently watching American Idol
1753467718,hate,aha yeah all else fails just push yeah we are dont know what time were leaving yet though xx
1753467825,happiness,"You've got to have standards Alice otherwise were would we be ,,,,,? you got to enjoy life it's what life is for"
1753468063,happiness,"is going to get her ass in gear, have some brekkie then make a start on the kitchen! woo! BBQ later too Good times"
1753468341,neutral,Heading to bed with a book. Good night
1753468511,love,Happy Hug Your Mom Day!! love you mom
1753468548,happiness,That's a great idea
1753468593,happiness,ok im about to passs out. tonight was lovely buenas noches mi gente.. tomorrow we shall party it up again!
1753468604,sadness,"oh yes, i ave never orderd from there, a lil funny at first to do so, i will check it our ta"
1753468792,relief,automated porn-downloader would have to know which porn you like. youporn has this new recommendation feature
1753468825,love,making a Life w/o Bounds! T-Shirt for Second life
1753468918,happiness,Made a bomb and it blew in my mouth!..just made the best F*ing dinner!
1753469111,neutral,thanks!
1753469181,happiness,welcome home wherever that may be
1753481487,happiness,Jesus heals
1753481491,worry,I am trying to figure out how to use Twitter
1753481875,happiness,: i really adore your K-POPPED site ! haha
1753481923,worry,"Oh yea, and I feel really feckin tired today !"
1753481939,love,hey!! at home about to sleep i cant believe weekend finished so fast! happy mothers day!! good morning and have a great sleep
1753482227,hate,"I see we are approaching a nice round 5500 number, I expect you will have crashed through that by the time I come back tonight"
1753482253,neutral,He is on an iPhone
1753482292,happiness,Thanks!
1753482398,relief,"Good to hear you're bck!! don't let stupid rumours put u down! as long as ur fans r behind you, you got nothing to worry bout x"
1753482447,love,"What have you done for Mother's Day?&quot;*people who are a day behind us*&quot;what will you be doing?&quot; I took my Mom to Starbucks, she enjoyed it"
1753482692,happiness,Happy Mother's Day to the only mother I have on my list!
1753483145,happiness,"BTW: Does it offend you, yeah? - We are rockstars. Pretty ok."
1753483154,happiness,Good morning
1753483217,love,ZOMG SO CUTE MATT. shit thats a good movie
1753483357,love,happy mothers day mum
1753483536,happiness,"Yes. But, Cute AND Predictable works for you..."
1753483708,relief,"- Aww, yeah, dear Nicky ."
1753483768,love,"loving the shoes perez, looking fine as always oh,and lady gaga, what can I say. Outstanding!"
1753483832,love,"Happy Mothers Day! Same day, more chocolate"
1753483951,worry,"brill i'll try and keep an eye on twitter, didn't help yesterday, ran outta battery right when i needed it."
1753484071,happiness,Morning all Up and at the washing machine already!! Going to mum and dads house to get the house ready for wedding day...busy busy busy
1753484206,love,DIVERSITY DIVERSITY DIVERSITY TODAYYYYYY!!!!!!!!!!!!!
1753484219,relief,thanks for the right back atcha!
1753484308,love,in Newcastle enjoying the family With mum on mother's day for the 1st time in years!
1753484480,love,Kakabalik lang from Tarlac. Good aftie.
1753484564,relief,Is Skyping with family
1753484687,happiness,Someone just admitted to having a crush on me.. That's cool
1753484704,neutral,I am soooo saying this phrase now &quot;Stop be so false&quot; thanks to some &quot;hater&quot;/yoda person! Goodnight and stop be so false!!
1753484744,hate,"... rather than outdated &amp; bigoted at worst, and outdated, patronising, imperialist, monoculturalist &amp; self-righteous at best."
1753484903,love,Just got back from 5km run! It was really good!
1753485123,relief,Everything is better with a bag of weed
1753485303,relief,"Finally made it through Dead Space, that only took half a year"
1753485326,love,Oh and Cali plans are a GO! I might get to see DA too and she's my hero and rocks my socks
1753485383,happiness,is at work...gettin paid to sit on my arse as there are no guests down yet!! mum is comin up after eexcited
1753498085,happiness,", Whered you end up going? I stayed in &amp; watched SNL, one of the funnier shows theyve done this season."
1753498344,hate,LOL nah ! of course you'll get the DVD first since you've already ordered it. i'll sign up to Bebo on Tuesday then! lol xx
1753498527,neutral,thanks buddi and it's no problem your my friend yah i should post more pics of London! nothing much really u?
1753498555,love,Yet another good weekend with someone. Sigh. Man I like the boy..
1753498572,worry,up late again I see? You missed a great time at Donny's birthday... remember to call him on Monday!
1753498874,worry,Up and about on a Sunday morning after about 3 hours sleep AND alcohol - I should definitely be studied
